Start	Ende	Type	Property	Counter:long
51	40	SIX	Property	1027
40	250	FIVE	Property	1028
106	40	FOUR	Property	1029
40	337	THREE	Property	1030
875	40	TWO	Property	1031
684	40	ONE	Property	1032
97	41	FOUR	Property	1033
478	41	THREE	Property	1034
640	41	TWO	Property	1035
41	112	ONE	Property	1036
786	41	TEN	Property	1037
593	41	NINE	Property	1038
223	41	EIGHT	Property	1039
41	62	SEVEN	Property	1040
768	41	SIX	Property	1041
41	286	FIVE	Property	1042
41	261	FOUR	Property	1043
513	41	THREE	Property	1044
41	841	TWO	Property	1045
617	41	ONE	Property	1046
796	41	TEN	Property	1047
41	963	NINE	Property	1048
59	41	EIGHT	Property	1049
152	41	SEVEN	Property	1050
578	41	SIX	Property	1051
41	397	FIVE	Property	1052
41	224	FOUR	Property	1053
41	839	THREE	Property	1054
41	89	TWO	Property	1055
41	902	ONE	Property	1056
388	41	TEN	Property	1057
41	437	NINE	Property	1058
41	548	EIGHT	Property	1059
719	41	SEVEN	Property	1060
41	162	SIX	Property	1061
402	41	FIVE	Property	1062
41	959	FOUR	Property	1063
628	41	THREE	Property	1064
370	41	TWO	Property	1065
41	879	ONE	Property	1066
41	208	TEN	Property	1067
590	41	NINE	Property	1068
41	516	EIGHT	Property	1069
41	488	SEVEN	Property	1070
41	255	SIX	Property	1071
641	41	FIVE	Property	1072
651	41	FOUR	Property	1073
41	792	THREE	Property	1074
924	41	TWO	Property	1075
41	805	ONE	Property	1076
42	535	NINE	Property	1077
42	122	EIGHT	Property	1078
42	797	SEVEN	Property	1079
245	42	SIX	Property	1080
550	42	FIVE	Property	1081
42	50	FOUR	Property	1082
42	308	THREE	Property	1083
241	42	TWO	Property	1084
371	42	ONE	Property	1085
42	48	TEN	Property	1086
63	42	NINE	Property	1087
764	42	EIGHT	Property	1088
42	70	SEVEN	Property	1089
873	42	SIX	Property	1090
95	42	FIVE	Property	1091
42	368	FOUR	Property	1092
810	42	THREE	Property	1093
42	160	TWO	Property	1094
869	42	ONE	Property	1095
43	989	TEN	Property	1096
953	43	NINE	Property	1097
546	43	EIGHT	Property	1098
43	388	SEVEN	Property	1099
43	931	SIX	Property	1100
43	138	FIVE	Property	1101
43	399	FOUR	Property	1102
912	43	THREE	Property	1103
43	120	TWO	Property	1104
347	43	ONE	Property	1105
270	43	TEN	Property	1106
43	863	NINE	Property	1107
43	187	EIGHT	Property	1108
129	43	SEVEN	Property	1109
43	75	SIX	Property	1110
43	501	FIVE	Property	1111
43	649	FOUR	Property	1112
43	305	THREE	Property	1113
681	43	TWO	Property	1114
43	314	ONE	Property	1115
423	43	TEN	Property	1116
43	784	NINE	Property	1117
43	871	EIGHT	Property	1118
43	947	SEVEN	Property	1119
687	43	SIX	Property	1120
291	43	FIVE	Property	1121
43	156	FOUR	Property	1122
43	291	THREE	Property	1123
435	43	TWO	Property	1124
778	43	ONE	Property	1125
44	389	FIVE	Property	1126
234	44	FOUR	Property	1127
492	44	THREE	Property	1128
906	44	TWO	Property	1129
44	391	ONE	Property	1130
396	44	TEN	Property	1131
44	361	NINE	Property	1132
44	845	EIGHT	Property	1133
83	44	SEVEN	Property	1134
470	44	SIX	Property	1135
796	44	FIVE	Property	1136
100	44	FOUR	Property	1137
44	133	THREE	Property	1138
44	200	TWO	Property	1139
277	44	ONE	Property	1140
44	47	TEN	Property	1141
44	282	NINE	Property	1142
503	44	EIGHT	Property	1143
239	44	SEVEN	Property	1144
606	44	SIX	Property	1145
44	379	FIVE	Property	1146
44	893	FOUR	Property	1147
44	462	THREE	Property	1148
764	44	TWO	Property	1149
44	94	ONE	Property	1150
65	45	TEN	Property	1151
45	550	NINE	Property	1152
45	621	EIGHT	Property	1153
871	45	SEVEN	Property	1154
45	986	SIX	Property	1155
45	185	FIVE	Property	1156
45	984	FOUR	Property	1157
45	821	THREE	Property	1158
893	45	TWO	Property	1159
105	45	ONE	Property	1160
514	46	EIGHT	Property	1161
46	882	SEVEN	Property	1162
293	46	SIX	Property	1163
46	847	FIVE	Property	1164
988	46	FOUR	Property	1165
949	46	THREE	Property	1166
473	46	TWO	Property	1167
461	46	ONE	Property	1168
46	222	TEN	Property	1169
46	341	NINE	Property	1170
595	46	EIGHT	Property	1171
853	46	SEVEN	Property	1172
172	46	SIX	Property	1173
46	784	FIVE	Property	1174
969	46	FOUR	Property	1175
46	482	THREE	Property	1176
46	242	TWO	Property	1177
46	857	ONE	Property	1178
46	677	TEN	Property	1179
460	46	NINE	Property	1180
59	46	EIGHT	Property	1181
340	46	SEVEN	Property	1182
778	46	SIX	Property	1183
750	46	FIVE	Property	1184
46	322	FOUR	Property	1185
46	860	THREE	Property	1186
46	440	TWO	Property	1187
250	46	ONE	Property	1188
46	692	TEN	Property	1189
788	46	NINE	Property	1190
972	46	EIGHT	Property	1191
46	644	SEVEN	Property	1192
46	319	SIX	Property	1193
46	990	FIVE	Property	1194
46	669	FOUR	Property	1195
601	46	THREE	Property	1196
46	397	TWO	Property	1197
46	604	ONE	Property	1198
46	202	TEN	Property	1199
129	46	NINE	Property	1200
345	46	EIGHT	Property	1201
430	46	SEVEN	Property	1202
46	974	SIX	Property	1203
252	46	FIVE	Property	1204
481	46	FOUR	Property	1205
200	46	THREE	Property	1206
46	92	TWO	Property	1207
46	366	ONE	Property	1208
151	47	ONE	Property	1209
47	385	TEN	Property	1210
801	47	NINE	Property	1211
47	206	EIGHT	Property	1212
47	340	SEVEN	Property	1213
47	790	SIX	Property	1214
47	791	FIVE	Property	1215
47	833	FOUR	Property	1216
47	432	THREE	Property	1217
47	436	TWO	Property	1218
484	47	ONE	Property	1219
301	47	TEN	Property	1220
47	479	NINE	Property	1221
69	47	EIGHT	Property	1222
47	959	SEVEN	Property	1223
47	512	SIX	Property	1224
47	164	FIVE	Property	1225
105	47	FOUR	Property	1226
422	47	THREE	Property	1227
489	47	TWO	Property	1228
47	241	ONE	Property	1229
47	121	TEN	Property	1230
47	291	NINE	Property	1231
633	47	EIGHT	Property	1232
125	47	SEVEN	Property	1233
47	403	SIX	Property	1234
998	47	FIVE	Property	1235
47	164	FOUR	Property	1236
47	187	THREE	Property	1237
92	47	TWO	Property	1238
47	939	ONE	Property	1239
863	47	TEN	Property	1240
205	47	NINE	Property	1241
47	204	EIGHT	Property	1242
47	601	SEVEN	Property	1243
414	47	SIX	Property	1244
785	47	FIVE	Property	1245
180	47	FOUR	Property	1246
47	782	THREE	Property	1247
177	47	TWO	Property	1248
47	405	ONE	Property	1249
48	95	SEVEN	Property	1250
48	407	SIX	Property	1251
213	48	FIVE	Property	1252
48	313	FOUR	Property	1253
766	48	THREE	Property	1254
792	48	TWO	Property	1255
670	48	ONE	Property	1256
967	48	TEN	Property	1257
239	48	NINE	Property	1258
895	48	EIGHT	Property	1259
48	358	SEVEN	Property	1260
53	48	SIX	Property	1261
995	48	FIVE	Property	1262
412	48	FOUR	Property	1263
396	48	THREE	Property	1264
48	339	TWO	Property	1265
48	621	ONE	Property	1266
49	85	FOUR	Property	1267
449	49	THREE	Property	1268
551	49	TWO	Property	1269
49	398	ONE	Property	1270
49	774	TEN	Property	1271
995	49	NINE	Property	1272
877	49	EIGHT	Property	1273
49	391	SEVEN	Property	1274
796	49	SIX	Property	1275
965	49	FIVE	Property	1276
645	49	FOUR	Property	1277
49	613	THREE	Property	1278
49	505	TWO	Property	1279
606	49	ONE	Property	1280
542	49	TEN	Property	1281
49	344	NINE	Property	1282
49	658	EIGHT	Property	1283
49	476	SEVEN	Property	1284
756	49	SIX	Property	1285
49	52	FIVE	Property	1286
49	161	FOUR	Property	1287
49	753	THREE	Property	1288
49	663	TWO	Property	1289
49	967	ONE	Property	1290
49	143	TEN	Property	1291
672	49	NINE	Property	1292
49	606	EIGHT	Property	1293
331	49	SEVEN	Property	1294
49	640	SIX	Property	1295
49	657	FIVE	Property	1296
49	239	FOUR	Property	1297
924	49	THREE	Property	1298
49	519	TWO	Property	1299
49	400	ONE	Property	1300
914	49	TEN	Property	1301
49	431	NINE	Property	1302
154	49	EIGHT	Property	1303
49	192	SEVEN	Property	1304
888	49	SIX	Property	1305
49	693	FIVE	Property	1306
49	496	FOUR	Property	1307
49	566	THREE	Property	1308
796	49	TWO	Property	1309
49	465	ONE	Property	1310
50	395	ONE	Property	1311
240	50	TEN	Property	1312
50	343	NINE	Property	1313
50	890	EIGHT	Property	1314
50	510	SEVEN	Property	1315
50	612	SIX	Property	1316
703	50	FIVE	Property	1317
656	50	FOUR	Property	1318
50	687	THREE	Property	1319
887	50	TWO	Property	1320
890	50	ONE	Property	1321
661	50	TEN	Property	1322
572	50	NINE	Property	1323
50	869	EIGHT	Property	1324
863	50	SEVEN	Property	1325
50	440	SIX	Property	1326
50	61	FIVE	Property	1327
50	836	FOUR	Property	1328
50	370	THREE	Property	1329
50	289	TWO	Property	1330
961	50	ONE	Property	1331
980	50	TEN	Property	1332
118	50	NINE	Property	1333
50	166	EIGHT	Property	1334
50	889	SEVEN	Property	1335
50	586	SIX	Property	1336
923	50	FIVE	Property	1337
50	376	FOUR	Property	1338
692	50	THREE	Property	1339
572	50	TWO	Property	1340
50	850	ONE	Property	1341
812	50	TEN	Property	1342
538	50	NINE	Property	1343
357	50	EIGHT	Property	1344
270	50	SEVEN	Property	1345
50	161	SIX	Property	1346
76	50	FIVE	Property	1347
734	50	FOUR	Property	1348
315	50	THREE	Property	1349
50	639	TWO	Property	1350
50	254	ONE	Property	1351
279	51	EIGHT	Property	1352
313	51	SEVEN	Property	1353
51	457	SIX	Property	1354
51	121	FIVE	Property	1355
727	51	FOUR	Property	1356
51	728	THREE	Property	1357
51	158	TWO	Property	1358
208	51	ONE	Property	1359
51	609	TEN	Property	1360
51	366	NINE	Property	1361
121	51	EIGHT	Property	1362
51	871	SEVEN	Property	1363
51	78	SIX	Property	1364
51	133	FIVE	Property	1365
51	607	FOUR	Property	1366
51	253	THREE	Property	1367
51	792	TWO	Property	1368
148	51	ONE	Property	1369
52	593	EIGHT	Property	1370
52	307	SEVEN	Property	1371
552	52	SIX	Property	1372
52	258	FIVE	Property	1373
52	853	FOUR	Property	1374
52	720	THREE	Property	1375
52	166	TWO	Property	1376
52	648	ONE	Property	1377
52	295	TEN	Property	1378
914	52	NINE	Property	1379
58	52	EIGHT	Property	1380
303	52	SEVEN	Property	1381
52	362	SIX	Property	1382
623	52	FIVE	Property	1383
815	52	FOUR	Property	1384
52	59	THREE	Property	1385
476	52	TWO	Property	1386
52	827	ONE	Property	1387
877	52	TEN	Property	1388
206	52	NINE	Property	1389
52	776	EIGHT	Property	1390
52	56	SEVEN	Property	1391
322	52	SIX	Property	1392
52	294	FIVE	Property	1393
52	310	FOUR	Property	1394
52	70	THREE	Property	1395
159	52	TWO	Property	1396
837	52	ONE	Property	1397
888	52	TEN	Property	1398
578	52	NINE	Property	1399
52	902	EIGHT	Property	1400
52	260	SEVEN	Property	1401
52	641	SIX	Property	1402
52	689	FIVE	Property	1403
411	52	FOUR	Property	1404
52	167	THREE	Property	1405
491	52	TWO	Property	1406
52	559	ONE	Property	1407
159	53	TEN	Property	1408
53	264	NINE	Property	1409
752	53	EIGHT	Property	1410
53	239	SEVEN	Property	1411
173	53	SIX	Property	1412
458	53	FIVE	Property	1413
369	53	FOUR	Property	1414
642	53	THREE	Property	1415
526	53	TWO	Property	1416
711	53	ONE	Property	1417
547	53	TEN	Property	1418
736	53	NINE	Property	1419
830	53	EIGHT	Property	1420
452	53	SEVEN	Property	1421
817	53	SIX	Property	1422
846	53	FIVE	Property	1423
538	53	FOUR	Property	1424
802	53	THREE	Property	1425
53	404	TWO	Property	1426
827	53	ONE	Property	1427
708	53	TEN	Property	1428
247	53	NINE	Property	1429
269	53	EIGHT	Property	1430
53	645	SEVEN	Property	1431
993	53	SIX	Property	1432
53	947	FIVE	Property	1433
53	157	FOUR	Property	1434
53	585	THREE	Property	1435
53	637	TWO	Property	1436
400	53	ONE	Property	1437
613	53	TEN	Property	1438
155	53	NINE	Property	1439
53	688	EIGHT	Property	1440
53	812	SEVEN	Property	1441
53	411	SIX	Property	1442
307	53	FIVE	Property	1443
53	900	FOUR	Property	1444
968	53	THREE	Property	1445
154	53	TWO	Property	1446
53	994	ONE	Property	1447
188	54	ONE	Property	1448
54	184	TEN	Property	1449
54	440	NINE	Property	1450
807	54	EIGHT	Property	1451
54	463	SEVEN	Property	1452
964	54	SIX	Property	1453
310	54	FIVE	Property	1454
753	54	FOUR	Property	1455
54	449	THREE	Property	1456
54	895	TWO	Property	1457
54	761	ONE	Property	1458
54	467	TEN	Property	1459
923	54	NINE	Property	1460
762	54	EIGHT	Property	1461
473	54	SEVEN	Property	1462
687	54	SIX	Property	1463
736	54	FIVE	Property	1464
384	54	FOUR	Property	1465
54	846	THREE	Property	1466
950	54	TWO	Property	1467
412	54	ONE	Property	1468
660	54	TEN	Property	1469
54	878	NINE	Property	1470
54	973	EIGHT	Property	1471
54	197	SEVEN	Property	1472
737	54	SIX	Property	1473
54	717	FIVE	Property	1474
717	54	FOUR	Property	1475
908	54	THREE	Property	1476
170	54	TWO	Property	1477
543	54	ONE	Property	1478
55	186	TWO	Property	1479
220	55	ONE	Property	1480
609	55	TEN	Property	1481
55	570	NINE	Property	1482
350	55	EIGHT	Property	1483
55	78	SEVEN	Property	1484
953	55	SIX	Property	1485
728	55	FIVE	Property	1486
474	55	FOUR	Property	1487
380	55	THREE	Property	1488
888	55	TWO	Property	1489
558	55	ONE	Property	1490
55	864	TEN	Property	1491
745	55	NINE	Property	1492
55	55	EIGHT	Property	1493
563	55	SEVEN	Property	1494
660	55	SIX	Property	1495
342	55	FIVE	Property	1496
55	983	FOUR	Property	1497
55	546	THREE	Property	1498
55	713	TWO	Property	1499
403	55	ONE	Property	1500
55	773	TEN	Property	1501
152	55	NINE	Property	1502
55	708	EIGHT	Property	1503
55	984	SEVEN	Property	1504
55	943	SIX	Property	1505
55	358	FIVE	Property	1506
642	55	FOUR	Property	1507
55	632	THREE	Property	1508
55	912	TWO	Property	1509
55	384	ONE	Property	1510
600	56	NINE	Property	1511
56	179	EIGHT	Property	1512
563	56	SEVEN	Property	1513
440	56	SIX	Property	1514
56	58	FIVE	Property	1515
56	438	FOUR	Property	1516
783	56	THREE	Property	1517
56	194	TWO	Property	1518
266	56	ONE	Property	1519
825	56	TEN	Property	1520
646	56	NINE	Property	1521
56	688	EIGHT	Property	1522
56	476	SEVEN	Property	1523
534	56	SIX	Property	1524
56	634	FIVE	Property	1525
56	707	FOUR	Property	1526
56	799	THREE	Property	1527
992	56	TWO	Property	1528
56	133	ONE	Property	1529
57	379	THREE	Property	1530
723	57	TWO	Property	1531
292	57	ONE	Property	1532
57	937	TEN	Property	1533
57	744	NINE	Property	1534
321	57	EIGHT	Property	1535
147	57	SEVEN	Property	1536
57	103	SIX	Property	1537
469	57	FIVE	Property	1538
57	145	FOUR	Property	1539
165	57	THREE	Property	1540
208	57	TWO	Property	1541
761	57	ONE	Property	1542
704	57	TEN	Property	1543
795	57	NINE	Property	1544
391	57	EIGHT	Property	1545
57	325	SEVEN	Property	1546
471	57	SIX	Property	1547
544	57	FIVE	Property	1548
57	349	FOUR	Property	1549
57	753	THREE	Property	1550
57	648	TWO	Property	1551
657	57	ONE	Property	1552
58	884	EIGHT	Property	1553
58	651	SEVEN	Property	1554
58	367	SIX	Property	1555
75	58	FIVE	Property	1556
58	583	FOUR	Property	1557
866	58	THREE	Property	1558
58	869	TWO	Property	1559
58	694	ONE	Property	1560
740	58	TEN	Property	1561
58	304	NINE	Property	1562
58	557	EIGHT	Property	1563
58	450	SEVEN	Property	1564
58	942	SIX	Property	1565
58	961	FIVE	Property	1566
58	604	FOUR	Property	1567
924	58	THREE	Property	1568
58	381	TWO	Property	1569
58	851	ONE	Property	1570
408	58	TEN	Property	1571
956	58	NINE	Property	1572
509	58	EIGHT	Property	1573
58	575	SEVEN	Property	1574
58	829	SIX	Property	1575
58	130	FIVE	Property	1576
58	756	FOUR	Property	1577
58	756	THREE	Property	1578
587	58	TWO	Property	1579
58	836	ONE	Property	1580
58	421	TEN	Property	1581
348	58	NINE	Property	1582
58	453	EIGHT	Property	1583
104	58	SEVEN	Property	1584
93	58	SIX	Property	1585
599	58	FIVE	Property	1586
301	58	FOUR	Property	1587
58	315	THREE	Property	1588
58	67	TWO	Property	1589
58	896	ONE	Property	1590
58	319	TEN	Property	1591
58	790	NINE	Property	1592
139	58	EIGHT	Property	1593
58	658	SEVEN	Property	1594
58	353	SIX	Property	1595
58	801	FIVE	Property	1596
231	58	FOUR	Property	1597
888	58	THREE	Property	1598
630	58	TWO	Property	1599
988	58	ONE	Property	1600
59	916	THREE	Property	1601
367	59	TWO	Property	1602
711	59	ONE	Property	1603
59	905	TEN	Property	1604
88	59	NINE	Property	1605
59	724	EIGHT	Property	1606
546	59	SEVEN	Property	1607
59	152	SIX	Property	1608
456	59	FIVE	Property	1609
59	827	FOUR	Property	1610
459	59	THREE	Property	1611
154	59	TWO	Property	1612
166	59	ONE	Property	1613
59	529	TEN	Property	1614
59	368	NINE	Property	1615
59	159	EIGHT	Property	1616
59	507	SEVEN	Property	1617
882	59	SIX	Property	1618
59	253	FIVE	Property	1619
59	523	FOUR	Property	1620
59	60	THREE	Property	1621
59	105	TWO	Property	1622
59	427	ONE	Property	1623
418	60	THREE	Property	1624
605	60	TWO	Property	1625
60	213	ONE	Property	1626
421	60	TEN	Property	1627
780	60	NINE	Property	1628
288	60	EIGHT	Property	1629
60	776	SEVEN	Property	1630
60	818	SIX	Property	1631
472	60	FIVE	Property	1632
704	60	FOUR	Property	1633
60	66	THREE	Property	1634
60	978	TWO	Property	1635
60	440	ONE	Property	1636
448	60	TEN	Property	1637
60	980	NINE	Property	1638
60	497	EIGHT	Property	1639
822	60	SEVEN	Property	1640
60	773	SIX	Property	1641
60	118	FIVE	Property	1642
60	576	FOUR	Property	1643
483	60	THREE	Property	1644
60	872	TWO	Property	1645
591	60	ONE	Property	1646
60	105	TEN	Property	1647
60	676	NINE	Property	1648
60	901	EIGHT	Property	1649
390	60	SEVEN	Property	1650
60	555	SIX	Property	1651
598	60	FIVE	Property	1652
60	384	FOUR	Property	1653
237	60	THREE	Property	1654
968	60	TWO	Property	1655
60	531	ONE	Property	1656
61	430	EIGHT	Property	1657
61	369	SEVEN	Property	1658
414	61	SIX	Property	1659
61	677	FIVE	Property	1660
61	763	FOUR	Property	1661
852	61	THREE	Property	1662
61	910	TWO	Property	1663
976	61	ONE	Property	1664
61	902	TEN	Property	1665
61	861	NINE	Property	1666
61	445	EIGHT	Property	1667
127	61	SEVEN	Property	1668
61	476	SIX	Property	1669
61	232	FIVE	Property	1670
61	808	FOUR	Property	1671
292	61	THREE	Property	1672
221	61	TWO	Property	1673
769	61	ONE	Property	1674
61	376	TEN	Property	1675
238	61	NINE	Property	1676
61	594	EIGHT	Property	1677
61	249	SEVEN	Property	1678
217	61	SIX	Property	1679
61	871	FIVE	Property	1680
943	61	FOUR	Property	1681
956	61	THREE	Property	1682
61	773	TWO	Property	1683
244	61	ONE	Property	1684
255	61	TEN	Property	1685
311	61	NINE	Property	1686
895	61	EIGHT	Property	1687
61	927	SEVEN	Property	1688
61	222	SIX	Property	1689
358	61	FIVE	Property	1690
61	97	FOUR	Property	1691
440	61	THREE	Property	1692
61	123	TWO	Property	1693
317	61	ONE	Property	1694
61	553	TEN	Property	1695
61	817	NINE	Property	1696
61	607	EIGHT	Property	1697
61	988	SEVEN	Property	1698
301	61	SIX	Property	1699
61	139	FIVE	Property	1700
460	61	FOUR	Property	1701
879	61	THREE	Property	1702
425	61	TWO	Property	1703
61	975	ONE	Property	1704
62	104	ONE	Property	1705
410	62	TEN	Property	1706
62	95	NINE	Property	1707
785	62	EIGHT	Property	1708
497	62	SEVEN	Property	1709
62	461	SIX	Property	1710
62	825	FIVE	Property	1711
62	659	FOUR	Property	1712
62	474	THREE	Property	1713
604	62	TWO	Property	1714
62	645	ONE	Property	1715
62	574	TEN	Property	1716
123	62	NINE	Property	1717
62	780	EIGHT	Property	1718
62	823	SEVEN	Property	1719
339	62	SIX	Property	1720
187	62	FIVE	Property	1721
218	62	FOUR	Property	1722
527	62	THREE	Property	1723
62	855	TWO	Property	1724
242	62	ONE	Property	1725
63	391	FIVE	Property	1726
63	363	FOUR	Property	1727
656	63	THREE	Property	1728
63	113	TWO	Property	1729
63	182	ONE	Property	1730
83	63	TEN	Property	1731
253	63	NINE	Property	1732
456	63	EIGHT	Property	1733
63	856	SEVEN	Property	1734
460	63	SIX	Property	1735
170	63	FIVE	Property	1736
793	63	FOUR	Property	1737
607	63	THREE	Property	1738
66	63	TWO	Property	1739
63	779	ONE	Property	1740
63	629	TEN	Property	1741
894	63	NINE	Property	1742
63	844	EIGHT	Property	1743
667	63	SEVEN	Property	1744
63	338	SIX	Property	1745
63	274	FIVE	Property	1746
512	63	FOUR	Property	1747
570	63	THREE	Property	1748
373	63	TWO	Property	1749
63	747	ONE	Property	1750
180	64	THREE	Property	1751
64	592	TWO	Property	1752
64	739	ONE	Property	1753
64	564	TEN	Property	1754
935	64	NINE	Property	1755
368	64	EIGHT	Property	1756
665	64	SEVEN	Property	1757
64	66	SIX	Property	1758
64	666	FIVE	Property	1759
64	812	FOUR	Property	1760
780	64	THREE	Property	1761
64	194	TWO	Property	1762
90	64	ONE	Property	1763
144	64	TEN	Property	1764
728	64	NINE	Property	1765
206	64	EIGHT	Property	1766
721	64	SEVEN	Property	1767
665	64	SIX	Property	1768
64	835	FIVE	Property	1769
64	302	FOUR	Property	1770
64	249	THREE	Property	1771
64	446	TWO	Property	1772
64	205	ONE	Property	1773
65	463	TEN	Property	1774
65	748	NINE	Property	1775
927	65	EIGHT	Property	1776
65	413	SEVEN	Property	1777
65	906	SIX	Property	1778
65	98	FIVE	Property	1779
89	65	FOUR	Property	1780
65	822	THREE	Property	1781
383	65	TWO	Property	1782
65	389	ONE	Property	1783
724	65	TEN	Property	1784
65	556	NINE	Property	1785
734	65	EIGHT	Property	1786
65	465	SEVEN	Property	1787
65	250	SIX	Property	1788
152	65	FIVE	Property	1789
65	597	FOUR	Property	1790
65	951	THREE	Property	1791
65	839	TWO	Property	1792
65	785	ONE	Property	1793
65	881	TEN	Property	1794
65	303	NINE	Property	1795
65	685	EIGHT	Property	1796
